Year,Week,Location,Sex,Age,Deaths
18,16,Home / Non-institution,F,45-64,20
18,16,Home / Non-institution,M,45-64,51
18,16,Hospital,F,45-64,41
18,16,Hospital,M,45-64,46
18,16,Other institution,M,45-64,1
18,17,Care Home,F,45-64,6
18,17,Care Home,M,45-64,8
18,17,Home / Non-institution,F,45-64,25
18,17,Home / Non-institution,M,45-64,48
18,17,Hospital,F,45-64,32
18,17,Hospital,M,45-64,40
18,17,Other institution,M,45-64,1
18,18,Care Home,M,45-64,6
18,18,Care Home,F,45-64,8
18,18,Home / Non-institution,F,45-64,25
18,18,Home / Non-institution,M,45-64,60
18,18,Hospital,F,45-64,30
18,18,Hospital,M,45-64,34
18,18,Other institution,F,45-64,1
18,19,Care Home,F,45-64,6
18,19,Care Home,M,45-64,7
18,19,Home / Non-institution,F,45-64,38
18,19,Home / Non-institution,M,45-64,40
18,19,Hospital,F,45-64,35
18,19,Hospital,M,45-64,38
18,19,Other institution,F,45-64,2
18,20,Care Home,F,45-64,4
18,20,Care Home,M,45-64,5
18,20,Home / Non-institution,F,45-64,21
18,20,Home / Non-institution,M,45-64,47
18,20,Hospital,M,45-64,30
18,20,Hospital,F,45-64,39
18,20,Other institution,F,45-64,1
18,20,Other institution,M,45-64,1
18,21,Care Home,M,45-64,5
18,21,Care Home,F,45-64,10
18,21,Home / Non-institution,F,45-64,20
18,21,Home / Non-institution,M,45-64,44
18,21,Hospital,F,45-64,25
18,21,Hospital,M,45-64,43
18,22,Care Home,M,45-64,7
18,22,Care Home,F,45-64,8
18,22,Home / Non-institution,F,45-64,22
18,22,Home / Non-institution,M,45-64,35
18,22,Hospital,F,45-64,32
18,22,Hospital,M,45-64,37
18,23,Care Home,F,45-64,6
18,23,Care Home,M,45-64,6
18,23,Home / Non-institution,F,45-64,20
18,23,Home / Non-institution,M,45-64,52
18,23,Hospital,M,45-64,27
18,23,Hospital,F,45-64,30
18,23,Other institution,F,45-64,1
18,23,Other institution,M,45-64,1
18,24,Care Home,F,45-64,8
18,24,Care Home,M,45-64,9
18,24,Home / Non-institution,F,45-64,17
18,24,Home / Non-institution,M,45-64,46
18,24,Hospital,F,45-64,32
18,24,Hospital,M,45-64,35
18,24,Other institution,F,45-64,2
18,25,Care Home,M,45-64,4
18,25,Care Home,F,45-64,12
18,25,Home / Non-institution,F,45-64,21
18,25,Home / Non-institution,M,45-64,45
18,25,Hospital,F,45-64,26
18,25,Hospital,M,45-64,29
18,26,Care Home,F,45-64,11
18,26,Care Home,M,45-64,12
18,26,Home / Non-institution,F,45-64,17
18,26,Home / Non-institution,M,45-64,50
18,26,Hospital,F,45-64,29
18,26,Hospital,M,45-64,41
18,27,Care Home,F,45-64,9
18,27,Care Home,M,45-64,11
18,27,Home / Non-institution,F,45-64,19
18,27,Home / Non-institution,M,45-64,37
18,27,Hospital,F,45-64,31
18,27,Hospital,M,45-64,33
18,28,Care Home,F,45-64,8
18,28,Care Home,M,45-64,9
18,28,Home / Non-institution,F,45-64,23
18,28,Home / Non-institution,M,45-64,41
18,28,Hospital,F,45-64,26
18,28,Hospital,M,45-64,33
18,28,Other institution,F,45-64,1
18,29,Care Home,F,45-64,9
18,29,Care Home,M,45-64,11
18,29,Home / Non-institution,F,45-64,19
18,29,Home / Non-institution,M,45-64,47
18,29,Hospital,M,45-64,35
18,29,Hospital,F,45-64,36
18,30,Care Home,M,45-64,6
18,30,Care Home,F,45-64,7
18,30,Home / Non-institution,F,45-64,25
18,30,Home / Non-institution,M,45-64,42
18,30,Hospital,F,45-64,32
18,30,Hospital,M,45-64,39
18,31,Care Home,F,45-64,7
18,31,Care Home,M,45-64,12
18,31,Home / Non-institution,F,45-64,24
18,31,Home / Non-institution,M,45-64,35
18,31,Hospital,F,45-64,33
18,31,Hospital,M,45-64,36
18,31,Other institution,M,45-64,1
18,32,Care Home,F,45-64,8
18,32,Care Home,M,45-64,10
18,32,Home / Non-institution,F,45-64,25
18,32,Home / Non-institution,M,45-64,42
18,32,Hospital,F,45-64,27
18,32,Hospital,M,45-64,35
18,32,Other institution,M,45-64,1
18,33,Care Home,M,45-64,6
18,33,Care Home,F,45-64,10
18,33,Home / Non-institution,F,45-64,21
18,33,Home / Non-institution,M,45-64,47
18,33,Hospital,F,45-64,35
18,33,Hospital,M,45-64,43
18,33,Other institution,F,45-64,1
18,34,Care Home,F,45-64,5
18,34,Care Home,M,45-64,8
18,34,Home / Non-institution,F,45-64,23
18,34,Home / Non-institution,M,45-64,45
18,34,Hospital,F,45-64,26
18,34,Hospital,M,45-64,33
18,35,Care Home,M,45-64,7
18,35,Care Home,F,45-64,10
18,35,Home / Non-institution,F,45-64,17
18,35,Home / Non-institution,M,45-64,44
18,35,Hospital,F,45-64,30
18,35,Hospital,M,45-64,43
18,36,Care Home,M,45-64,5
18,36,Care Home,F,45-64,12
18,36,Home / Non-institution,F,45-64,22
18,36,Home / Non-institution,M,45-64,36
18,36,Hospital,F,45-64,28
18,36,Hospital,M,45-64,31
18,37,Care Home,F,45-64,3
18,37,Care Home,M,45-64,13
18,37,Home / Non-institution,F,45-64,20
18,37,Home / Non-institution,M,45-64,38
18,37,Hospital,M,45-64,40
18,37,Hospital,F,45-64,50
18,37,Other institution,M,45-64,1
18,38,Care Home,F,45-64,4
18,38,Care Home,M,45-64,5
18,38,Home / Non-institution,F,45-64,19
18,38,Home / Non-institution,M,45-64,32
18,38,Hospital,F,45-64,20
18,38,Hospital,M,45-64,35
18,38,Other institution,F,45-64,1
18,39,Care Home,F,45-64,8
18,39,Care Home,M,45-64,8
18,39,Home / Non-institution,F,45-64,14
18,39,Home / Non-institution,M,45-64,38
18,39,Hospital,M,45-64,31
18,39,Hospital,F,45-64,39
18,39,Other institution,M,45-64,1
18,40,Care Home,F,45-64,7
18,40,Care Home,M,45-64,16
18,40,Home / Non-institution,F,45-64,26
18,40,Home / Non-institution,M,45-64,50
18,40,Hospital,F,45-64,27
18,40,Hospital,M,45-64,56
18,41,Care Home,M,45-64,7
18,41,Care Home,F,45-64,8
18,41,Home / Non-institution,F,45-64,18
18,41,Home / Non-institution,M,45-64,30
18,41,Hospital,M,45-64,30
18,41,Hospital,F,45-64,35
18,42,Care Home,M,45-64,9
18,42,Care Home,F,45-64,12
18,42,Home / Non-institution,F,45-64,13
18,42,Home / Non-institution,M,45-64,39
18,42,Hospital,F,45-64,29
18,42,Hospital,M,45-64,43
18,42,Other institution,F,45-64,1
18,43,Care Home,M,45-64,10
18,43,Care Home,F,45-64,11
18,43,Home / Non-institution,F,45-64,28
18,43,Home / Non-institution,M,45-64,40
18,43,Hospital,M,45-64,26
18,43,Hospital,F,45-64,34
18,43,Other institution,M,45-64,1
18,43,Other institution,F,45-64,3
18,44,Care Home,M,45-64,6
18,44,Care Home,F,45-64,9
18,44,Home / Non-institution,F,45-64,21
18,44,Home / Non-institution,M,45-64,41
18,44,Hospital,F,45-64,42
18,44,Hospital,M,45-64,48
18,45,Care Home,F,45-64,9
18,45,Care Home,M,45-64,20
18,45,Home / Non-institution,F,45-64,26
18,45,Home / Non-institution,M,45-64,45
18,45,Hospital,F,45-64,30
18,45,Hospital,M,45-64,35
18,45,Other institution,M,45-64,1
18,46,Care Home,F,45-64,5
18,46,Care Home,M,45-64,10
18,46,Home / Non-institution,F,45-64,29
18,46,Home / Non-institution,M,45-64,36
18,46,Hospital,F,45-64,23
18,46,Hospital,M,45-64,37
18,46,Other institution,M,45-64,1
18,46,Other institution,F,45-64,3
18,47,Care Home,F,45-64,2
18,47,Care Home,M,45-64,8
18,47,Home / Non-institution,F,45-64,23
18,47,Home / Non-institution,M,45-64,43
18,47,Hospital,F,45-64,33
18,47,Hospital,M,45-64,40
18,47,Other institution,F,45-64,1
18,47,Other institution,M,45-64,1
18,48,Care Home,F,45-64,6
18,48,Care Home,M,45-64,11
18,48,Home / Non-institution,F,45-64,19
18,48,Home / Non-institution,M,45-64,49
18,48,Hospital,F,45-64,29
18,48,Hospital,M,45-64,48
18,48,Other institution,F,45-64,2
18,49,Care Home,M,45-64,5
18,49,Care Home,F,45-64,7
18,49,Home / Non-institution,F,45-64,18
18,49,Home / Non-institution,M,45-64,45
18,49,Hospital,F,45-64,31
18,49,Hospital,M,45-64,39
18,49,Other institution,F,45-64,1
18,50,Care Home,M,45-64,6
18,50,Care Home,F,45-64,10
18,50,Home / Non-institution,F,45-64,28
18,50,Home / Non-institution,M,45-64,41
18,50,Hospital,F,45-64,37
18,50,Hospital,M,45-64,44
18,50,Other institution,M,45-64,1
18,51,Care Home,M,45-64,7
18,51,Care Home,F,45-64,10
18,51,Home / Non-institution,F,45-64,23
18,51,Home / Non-institution,M,45-64,50
18,51,Hospital,M,45-64,35
18,51,Hospital,F,45-64,37
18,51,Other institution,F,45-64,1
18,52,Care Home,F,45-64,8
18,52,Care Home,M,45-64,9
18,52,Home / Non-institution,F,45-64,18
18,52,Home / Non-institution,M,45-64,42
18,52,Hospital,F,45-64,24
18,52,Hospital,M,45-64,41
19,1,Care Home,F,45-64,7
19,1,Care Home,M,45-64,9
19,1,Home / Non-institution,F,45-64,19
19,1,Home / Non-institution,M,45-64,34
19,1,Hospital,F,45-64,28
19,1,Hospital,M,45-64,38
19,2,Care Home,F,45-64,6
19,2,Care Home,M,45-64,9
19,2,Home / Non-institution,F,45-64,34
19,2,Home / Non-institution,M,45-64,63
19,2,Hospital,F,45-64,44
19,2,Hospital,M,45-64,49
19,3,Care Home,F,45-64,3
19,3,Care Home,M,45-64,7
19,3,Home / Non-institution,F,45-64,35
19,3,Home / Non-institution,M,45-64,51
19,3,Hospital,F,45-64,40
19,3,Hospital,M,45-64,55
19,4,Care Home,M,45-64,11
19,4,Care Home,F,45-64,12
19,4,Home / Non-institution,F,45-64,28
19,4,Home / Non-institution,M,45-64,64
19,4,Hospital,F,45-64,32
19,4,Hospital,M,45-64,43
19,5,Care Home,F,45-64,8
19,5,Care Home,M,45-64,8
19,5,Home / Non-institution,F,45-64,31
19,5,Home / Non-institution,M,45-64,58
19,5,Hospital,F,45-64,33
19,5,Hospital,M,45-64,41
19,6,Care Home,M,45-64,9
19,6,Care Home,F,45-64,13
19,6,Home / Non-institution,F,45-64,23
19,6,Home / Non-institution,M,45-64,56
19,6,Hospital,F,45-64,29
19,6,Hospital,M,45-64,58
19,7,Care Home,F,45-64,7
19,7,Care Home,M,45-64,8
19,7,Home / Non-institution,F,45-64,29
19,7,Home / Non-institution,M,45-64,46
19,7,Hospital,F,45-64,33
19,7,Hospital,M,45-64,49
19,7,Other institution,F,45-64,1
19,8,Care Home,F,45-64,3
19,8,Care Home,M,45-64,8
19,8,Home / Non-institution,F,45-64,32
19,8,Home / Non-institution,M,45-64,49
19,8,Hospital,F,45-64,38
19,8,Hospital,M,45-64,44
19,9,Care Home,F,45-64,9
19,9,Care Home,M,45-64,9
19,9,Home / Non-institution,F,45-64,28
19,9,Home / Non-institution,M,45-64,58
19,9,Hospital,F,45-64,31
19,9,Hospital,M,45-64,43
19,10,Care Home,M,45-64,3
19,10,Care Home,F,45-64,5
19,10,Home / Non-institution,F,45-64,34
19,10,Home / Non-institution,M,45-64,40
19,10,Hospital,F,45-64,31
19,10,Hospital,M,45-64,33
19,10,Other institution,M,45-64,1
19,11,Care Home,F,45-64,8
19,11,Care Home,M,45-64,11
19,11,Home / Non-institution,F,45-64,21
19,11,Home / Non-institution,M,45-64,50
19,11,Hospital,M,45-64,33
19,11,Hospital,F,45-64,39
19,12,Care Home,F,45-64,2
19,12,Care Home,M,45-64,13
19,12,Home / Non-institution,F,45-64,24
19,12,Home / Non-institution,M,45-64,39
19,12,Hospital,F,45-64,29
19,12,Hospital,M,45-64,47
19,13,Care Home,M,45-64,4
19,13,Care Home,F,45-64,5
19,13,Home / Non-institution,F,45-64,30
19,13,Home / Non-institution,M,45-64,49
19,13,Hospital,F,45-64,26
19,13,Hospital,M,45-64,37
19,13,Other institution,M,45-64,1
19,14,Care Home,M,45-64,6
19,14,Care Home,F,45-64,7
19,14,Home / Non-institution,F,45-64,22
19,14,Home / Non-institution,M,45-64,44
19,14,Hospital,F,45-64,27
19,14,Hospital,M,45-64,41
19,14,Other institution,F,45-64,1
19,15,Care Home,F,45-64,7
19,15,Care Home,M,45-64,11
19,15,Home / Non-institution,F,45-64,24
19,15,Home / Non-institution,M,45-64,51
19,15,Hospital,F,45-64,28
19,15,Hospital,M,45-64,39
19,15,Other institution,F,45-64,1
19,16,Care Home,M,45-64,3
19,16,Care Home,F,45-64,9
19,16,Home / Non-institution,F,45-64,16
19,16,Home / Non-institution,M,45-64,43
19,16,Hospital,M,45-64,27
19,16,Hospital,F,45-64,28
19,17,Care Home,M,45-64,10
19,17,Care Home,F,45-64,11
19,17,Home / Non-institution,F,45-64,25
19,17,Home / Non-institution,M,45-64,38
19,17,Hospital,F,45-64,38
19,17,Hospital,M,45-64,39
19,17,Other institution,F,45-64,1
19,18,Care Home,M,45-64,9
19,18,Care Home,F,45-64,10
19,18,Home / Non-institution,F,45-64,24
19,18,Home / Non-institution,M,45-64,52
19,18,Hospital,F,45-64,32
19,18,Hospital,M,45-64,48
19,19,Care Home,F,45-64,8
19,19,Care Home,M,45-64,12
19,19,Home / Non-institution,F,45-64,19
19,19,Home / Non-institution,M,45-64,42
19,19,Hospital,F,45-64,30
19,19,Hospital,M,45-64,39
19,20,Care Home,F,45-64,6
19,20,Care Home,M,45-64,7
19,20,Home / Non-institution,F,45-64,20
19,20,Home / Non-institution,M,45-64,41
19,20,Hospital,F,45-64,36
19,20,Hospital,M,45-64,49
19,21,Care Home,F,45-64,3
19,21,Care Home,M,45-64,9
19,21,Home / Non-institution,F,45-64,18
19,21,Home / Non-institution,M,45-64,44
19,21,Hospital,F,45-64,29
19,21,Hospital,M,45-64,35
19,21,Other institution,M,45-64,1
19,22,Care Home,F,45-64,9
19,22,Care Home,M,45-64,12
19,22,Home / Non-institution,F,45-64,30
19,22,Home / Non-institution,M,45-64,38
19,22,Hospital,F,45-64,33
19,22,Hospital,M,45-64,37
19,22,Other institution,F,45-64,1
19,23,Care Home,M,45-64,4
19,23,Care Home,F,45-64,6
19,23,Home / Non-institution,F,45-64,39
19,23,Home / Non-institution,M,45-64,54
19,23,Hospital,F,45-64,32
19,23,Hospital,M,45-64,37
19,23,Other institution,F,45-64,1
19,24,Care Home,M,45-64,7
19,24,Care Home,F,45-64,8
19,24,Home / Non-institution,F,45-64,25
19,24,Home / Non-institution,M,45-64,47
19,24,Hospital,F,45-64,32
19,24,Hospital,M,45-64,32
19,24,Other institution,F,45-64,1
19,25,Care Home,M,45-64,7
19,25,Care Home,F,45-64,13
19,25,Home / Non-institution,F,45-64,16
19,25,Home / Non-institution,M,45-64,27
19,25,Hospital,M,45-64,37
19,25,Hospital,F,45-64,38
19,26,Care Home,F,45-64,6
19,26,Care Home,M,45-64,6
19,26,Home / Non-institution,F,45-64,27
19,26,Home / Non-institution,M,45-64,43
19,26,Hospital,F,45-64,31
19,26,Hospital,M,45-64,36
19,26,Other institution,F,45-64,1
19,27,Care Home,F,45-64,5
19,27,Care Home,M,45-64,9
19,27,Home / Non-institution,F,45-64,23
19,27,Home / Non-institution,M,45-64,42
19,27,Hospital,M,45-64,24
19,27,Hospital,F,45-64,32
19,28,Care Home,M,45-64,3
19,28,Care Home,F,45-64,8
19,28,Home / Non-institution,F,45-64,26
19,28,Home / Non-institution,M,45-64,50
19,28,Hospital,F,45-64,38
19,28,Hospital,M,45-64,46
19,28,Other institution,M,45-64,1
19,29,Care Home,M,45-64,6
19,29,Care Home,F,45-64,20
19,29,Home / Non-institution,F,45-64,14
19,29,Home / Non-institution,M,45-64,35
19,29,Hospital,F,45-64,28
19,29,Hospital,M,45-64,29
19,29,Other institution,M,45-64,1
19,30,Care Home,F,45-64,8
19,30,Care Home,M,45-64,10
19,30,Home / Non-institution,F,45-64,19
19,30,Home / Non-institution,M,45-64,45
19,30,Hospital,F,45-64,27
19,30,Hospital,M,45-64,36
19,30,Other institution,M,45-64,1
19,31,Care Home,M,45-64,6
19,31,Care Home,F,45-64,9
19,31,Home / Non-institution,F,45-64,25
19,31,Home / Non-institution,M,45-64,41
19,31,Hospital,F,45-64,29
19,31,Hospital,M,45-64,33
19,32,Care Home,F,45-64,3
19,32,Care Home,M,45-64,8
19,32,Home / Non-institution,F,45-64,27
19,32,Home / Non-institution,M,45-64,39
19,32,Hospital,F,45-64,29
19,32,Hospital,M,45-64,34
19,32,Other institution,M,45-64,2
19,33,Care Home,M,45-64,4
19,33,Care Home,F,45-64,8
19,33,Home / Non-institution,F,45-64,21
19,33,Home / Non-institution,M,45-64,46
19,33,Hospital,F,45-64,27
19,33,Hospital,M,45-64,40
19,33,Other institution,F,45-64,2
19,34,Care Home,M,45-64,9
19,34,Care Home,F,45-64,13
19,34,Home / Non-institution,F,45-64,31
19,34,Home / Non-institution,M,45-64,55
19,34,Hospital,F,45-64,26
19,34,Hospital,M,45-64,39
19,35,Care Home,M,45-64,8
19,35,Care Home,F,45-64,13
19,35,Home / Non-institution,F,45-64,11
19,35,Home / Non-institution,M,45-64,41
19,35,Hospital,F,45-64,21
19,35,Hospital,M,45-64,42
19,35,Other institution,M,45-64,3
19,36,Care Home,F,45-64,5
19,36,Care Home,M,45-64,7
19,36,Home / Non-institution,F,45-64,26
19,36,Home / Non-institution,M,45-64,37
19,36,Hospital,M,45-64,30
19,36,Hospital,F,45-64,34
19,36,Other institution,F,45-64,1
19,36,Other institution,M,45-64,1
19,37,Care Home,F,45-64,5
19,37,Care Home,M,45-64,14
19,37,Home / Non-institution,F,45-64,30
19,37,Home / Non-institution,M,45-64,34
19,37,Hospital,F,45-64,32
19,37,Hospital,M,45-64,47
19,37,Other institution,F,45-64,1
19,37,Other institution,M,45-64,1
19,38,Care Home,M,45-64,9
19,38,Care Home,F,45-64,11
19,38,Home / Non-institution,F,45-64,30
19,38,Home / Non-institution,M,45-64,37
19,38,Hospital,M,45-64,30
19,38,Hospital,F,45-64,37
19,38,Other institution,F,45-64,1
19,39,Care Home,M,45-64,7
19,39,Care Home,F,45-64,11
19,39,Home / Non-institution,F,45-64,25
19,39,Home / Non-institution,M,45-64,50
19,39,Hospital,F,45-64,33
19,39,Hospital,M,45-64,44
19,40,Care Home,M,45-64,8
19,40,Care Home,F,45-64,13
19,40,Home / Non-institution,F,45-64,17
19,40,Home / Non-institution,M,45-64,47
19,40,Hospital,M,45-64,36
19,40,Hospital,F,45-64,40
19,41,Care Home,M,45-64,8
19,41,Care Home,F,45-64,9
19,41,Home / Non-institution,F,45-64,21
19,41,Home / Non-institution,M,45-64,40
19,41,Hospital,M,45-64,34
19,41,Hospital,F,45-64,40
19,42,Care Home,M,45-64,5
19,42,Care Home,F,45-64,12
19,42,Home / Non-institution,F,45-64,26
19,42,Home / Non-institution,M,45-64,44
19,42,Hospital,M,45-64,42
19,42,Hospital,F,45-64,43
19,42,Other institution,F,45-64,1
19,43,Care Home,M,45-64,9
19,43,Care Home,F,45-64,11
19,43,Home / Non-institution,F,45-64,19
19,43,Home / Non-institution,M,45-64,34
19,43,Hospital,F,45-64,32
19,43,Hospital,M,45-64,48
19,43,Other institution,M,45-64,1
19,44,Care Home,M,45-64,7
19,44,Care Home,F,45-64,8
19,44,Home / Non-institution,F,45-64,20
19,44,Home / Non-institution,M,45-64,45
19,44,Hospital,F,45-64,32
19,44,Hospital,M,45-64,43
19,44,Other institution,M,45-64,1
19,45,Care Home,M,45-64,7
19,45,Care Home,F,45-64,9
19,45,Home / Non-institution,F,45-64,25
19,45,Home / Non-institution,M,45-64,38
19,45,Hospital,M,45-64,36
19,45,Hospital,F,45-64,39
19,46,Care Home,F,45-64,12
19,46,Care Home,M,45-64,15
19,46,Home / Non-institution,F,45-64,30
19,46,Home / Non-institution,M,45-64,38
19,46,Hospital,F,45-64,31
19,46,Hospital,M,45-64,44
19,46,Other institution,M,45-64,3
19,47,Care Home,F,45-64,10
19,47,Care Home,M,45-64,12
19,47,Home / Non-institution,F,45-64,25
19,47,Home / Non-institution,M,45-64,42
19,47,Hospital,F,45-64,29
19,47,Hospital,M,45-64,39
19,48,Care Home,M,45-64,6
19,48,Care Home,F,45-64,11
19,48,Home / Non-institution,F,45-64,28
19,48,Home / Non-institution,M,45-64,44
19,48,Hospital,F,45-64,28
19,48,Hospital,M,45-64,44
19,48,Other institution,M,45-64,2
19,49,Care Home,M,45-64,3
19,49,Care Home,F,45-64,7
19,49,Home / Non-institution,F,45-64,24
19,49,Home / Non-institution,M,45-64,41
19,49,Hospital,F,45-64,31
19,49,Hospital,M,45-64,41
19,50,Care Home,M,45-64,10
19,50,Care Home,F,45-64,12
19,50,Home / Non-institution,F,45-64,20
19,50,Home / Non-institution,M,45-64,57
19,50,Hospital,M,45-64,47
19,50,Hospital,F,45-64,52
19,51,Care Home,M,45-64,6
19,51,Care Home,F,45-64,10
19,51,Home / Non-institution,F,45-64,17
19,51,Home / Non-institution,M,45-64,50
19,51,Hospital,F,45-64,29
19,51,Hospital,M,45-64,49
19,52,Care Home,M,45-64,7
19,52,Care Home,F,45-64,10
19,52,Home / Non-institution,M,45-64,17
19,52,Home / Non-institution,F,45-64,21
19,52,Hospital,M,45-64,35
19,52,Hospital,F,45-64,41
19,52,Other institution,F,45-64,1
15,1,Care Home,M,65-74,13
15,1,Care Home,F,65-74,15
15,1,Home / Non-institution,F,65-74,18
15,1,Home / Non-institution,M,65-74,28
15,1,Hospital,M,65-74,56
15,1,Hospital,F,65-74,71
15,2,Care Home,M,65-74,19
15,2,Care Home,F,65-74,28
15,2,Home / Non-institution,F,65-74,28
15,2,Home / Non-institution,M,65-74,52
15,2,Hospital,F,65-74,82
15,2,Hospital,M,65-74,88
15,3,Care Home,F,65-74,14
15,3,Care Home,M,65-74,17
15,3,Home / Non-institution,F,65-74,26
15,3,Home / Non-institution,M,65-74,51
15,3,Hospital,F,65-74,63
15,3,Hospital,M,65-74,82
15,4,Care Home,M,65-74,11
15,4,Care Home,F,65-74,21
15,4,Home / Non-institution,F,65-74,23
15,4,Home / Non-institution,M,65-74,48
15,4,Hospital,F,65-74,71
15,4,Hospital,M,65-74,75
15,4,Other institution,F,65-74,1
15,4,Other institution,M,65-74,1
15,5,Care Home,F,65-74,13
15,5,Care Home,M,65-74,14
15,5,Home / Non-institution,F,65-74,31
15,5,Home / Non-institution,M,65-74,33
15,5,Hospital,F,65-74,51
15,5,Hospital,M,65-74,79
15,6,Care Home,F,65-74,8
15,6,Care Home,M,65-74,18
15,6,Home / Non-institution,F,65-74,29
15,6,Home / Non-institution,M,65-74,46
15,6,Hospital,F,65-74,61
15,6,Hospital,M,65-74,86
15,7,Care Home,F,65-74,11
15,7,Care Home,M,65-74,13
15,7,Home / Non-institution,F,65-74,32
15,7,Home / Non-institution,M,65-74,49
15,7,Hospital,F,65-74,65
15,7,Hospital,M,65-74,82
15,8,Care Home,F,65-74,6
15,8,Care Home,M,65-74,21
15,8,Home / Non-institution,F,65-74,22
15,8,Home / Non-institution,M,65-74,44
15,8,Hospital,F,65-74,64
15,8,Hospital,M,65-74,67
15,9,Care Home,F,65-74,15
15,9,Care Home,M,65-74,16
15,9,Home / Non-institution,F,65-74,26
15,9,Home / Non-institution,M,65-74,47
15,9,Hospital,F,65-74,48
15,9,Hospital,M,65-74,81
15,10,Care Home,F,65-74,12
15,10,Care Home,M,65-74,23
15,10,Home / Non-institution,F,65-74,26
15,10,Home / Non-institution,M,65-74,41
15,10,Hospital,M,65-74,56
15,10,Hospital,F,65-74,57
15,10,Other institution,F,65-74,1
15,11,Care Home,F,65-74,11
15,11,Care Home,M,65-74,13
15,11,Home / Non-institution,F,65-74,17
15,11,Home / Non-institution,M,65-74,37
15,11,Hospital,F,65-74,55
15,11,Hospital,M,65-74,69
15,12,Care Home,F,65-74,12
15,12,Care Home,M,65-74,22
15,12,Home / Non-institution,F,65-74,22
15,12,Home / Non-institution,M,65-74,42
15,12,Hospital,F,65-74,44
15,12,Hospital,M,65-74,66
15,12,Other institution,F,65-74,1
15,13,Care Home,M,65-74,13
15,13,Care Home,F,65-74,24
15,13,Home / Non-institution,F,65-74,29
15,13,Home / Non-institution,M,65-74,55
15,13,Hospital,F,65-74,61
15,13,Hospital,M,65-74,64
15,14,Care Home,F,65-74,8
15,14,Care Home,M,65-74,20
15,14,Home / Non-institution,M,65-74,26
15,14,Home / Non-institution,F,65-74,30
15,14,Hospital,M,65-74,61
15,14,Hospital,F,65-74,65
15,15,Care Home,F,65-74,10
15,15,Care Home,M,65-74,19
15,15,Home / Non-institution,F,65-74,31
15,15,Home / Non-institution,M,65-74,39
15,15,Hospital,F,65-74,46
15,15,Hospital,M,65-74,77
15,16,Care Home,F,65-74,6
15,16,Care Home,M,65-74,17
15,16,Home / Non-institution,F,65-74,25
15,16,Home / Non-institution,M,65-74,35
15,16,Hospital,F,65-74,45
15,16,Hospital,M,65-74,68
15,17,Care Home,F,65-74,6
